Bundesland;Name der Institution;Trägerschaft Hochschulkompass;Ort;Name Ministerien;Affiliation ROR;ROR ID;GRID ID;Wikidata ID;Einrichtungsart;URL Webseite Institution;Name GERiT;Ort GERiT;GERiT ID ;URL der Einrichtung GERiT;Name GERiT English;GRID ID GERiT;DFG Instituts ID GERiT;Straße GERiT;Hausnummer GERiT;Postfach GERiT;Postleitzahl vor Ort GERiT;Ort GERiT2;DESTATIS Fächerguppe GERiT;DESTATIS Lehr- Forschungsbereich GERiT;DESTATIS Fachgebiet GERiT;Crossref ID 1 GERiT;Crossref ID 2 GERiT;Crossref ID 3 GERiT;Einrichtungsart GERiT;Einrichtungsart GERIT English;OA Webseite der Institution;OA Webseite Datum;OA-Beauftragte/r;OA-Beauftragte/r URL;OA-Beauftragte/r URL Datum;Ansprechperson für Open Access;Ansprechperson für Open Access URL;Ansprechperson für Open Access URL Datum;(Funktions-)Emailadresse;OA Policy;OA Policy Datum;OA Policy URL;OA Policy URL Datum;OA Leitlinie;OA Leitlinie Datum;OA Leitlinie URL;OA Leitlinie URL Datum;Publikationsfonds;Publikationsfonds Art der Finanzierung;Zs. Publikationsfonds;Zs. Publikationsfonds URL;Mono Publikationsfonds ;Mono Publikationsfonds URL;Publikationsfonds Datum Recherche;Repositorium URL;OA-Verlag;OA-Verlag URL;OA-Verlag Datum Recherche;OJS-Standort;OJS-Standort URL;OJS-Standort Datum Recherche;OA/OS-Preis URL;Berliner Erklärung;Datum Berliner Erklärung (Bundesländeratlas);Berliner Erklärung Datum Recherche;OA2020;Datum OA2020 (Bundesländeratlas);OA2020 Datum Recherche;DORA Institution;DORA Datum Recherche;Jussieu;Jussieu Datum Recherche
Hessen;Wilhelm Büchner Hochschule;privat, staatlich anerkannt;Pfungstadt;NA;NA;https://ror.org/00vkbtf98;grid.466324.1;Q2572209;Hochschule;www.wb-fernstudium.de;Wilhelm Büchner Hochschule;Pfungstadt;http://www.gerit.org/de/institutiondetail/29544;www.wb-fernstudium.de;Wilhelm Büchner Hochschule;grid.466324.1;NA;Ostendstraße;3;NA;64319;Pfungstadt;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Mecklenburg-Vorpommern;Hochschule Neubrandenburg;öffentlich-rechtlich;Neubrandenburg;Hochschule Neubrandenburg;NA;https://ror.org/03b9q7371;grid.461681.c;Q1622130;Hochschule;www.hs-nb.de/;Hochschule Neubrandenburg;Neubrandenburg;http://www.gerit.org/de/institutiondetail/10381;www.hs-nb.de;Neubrandenburg University of Applied Sciences;grid.461681.c;NA;Brodaer Straße;2;NA;17033;Neubrandenburg;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;www.hs-nb.de/bibliothek/hauptmenue/wissenschaftliche-services/publizieren/open-access-beratung/;44186;"Prof. Dr. sc. agr. Clemens Fuchs; Enrico Niemczewsky; Prof. Dr. rer. pol. Bernhard Langer; Prof. Dr. Andreas Speck ";https://www.hs-nb.de/bibliothek/hauptmenue/wissenschaftliche-services/publizieren/open-access-beratung/;44384;NA;www.hs-nb.de/bibliothek/hauptmenue/wissenschaftliche-services/publizieren/open-access-beratung/;44384;openaccess[at]hs-nb[?dot]de;ja;44118;www.hs-nb.de/bibliothek/hauptmenue/wissenschaftliche-services/publizieren/open-access-policy/;;NA;NA;;;ja;NA;ja;www.hs-nb.de/bibliothek/hauptmenue/wissenschaftliche-services/publizieren/open-access-beratung/#c1402011;nein;NA;44186;NA;nein;NA;44360;nein;NA;44360;NA;ja;44154;44375;nein;NA;;nein;;nein;
Mecklenburg-Vorpommern;Fachhochschule für öffentliche Verwaltung, Polizei und Rechtspflege des Landes Mecklenburg-Vorpommern;öffentlich-rechtlich;Güstrow;NA;NA;https://ror.org/040dxjz28;grid.466268.8;Q1391288;Hochschule;www.fh-guestrow.de/index.php;Fachhochschule für öffentliche Verwaltung, Polizei und Rechtspflege des Landes Mecklenburg-Vorpommern;Güstrow;http://www.gerit.org/de/institutiondetail/210894754;www.fh-guestrow.de/index.php;University of Applied Sciences for Public Administration, Police and Administration of Justice Güstrow;grid.466268.8;NA;Goldberger Straße;Dez 13;NA;18273;Güstrow;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44384;NA;NA;44384;NA;NA;44384;NA;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44375;nein;NA;;nein;;nein;
Mecklenburg-Vorpommern;Hochschule für Musik und Theater Rostock;öffentlich-rechtlich;Rostock;Hochschule für Musik und Theather in Rostock;NA;https://ror.org/031yv7164;grid.449499.d;Q881130;Hochschule;www.hmt-rostock.de;Hochschule für Musik und Theater Rostock;Rostock;http://www.gerit.org/de/institutiondetail/12928;www.hmt-rostock.de;Rostock University of Music and Drama;grid.449499.d;NA;Beim St.-Katharinenstift;8;NA;18055;Rostock;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Musik/Kunst-HS;NA;NA;44384;NA;NA;44384;NA;NA;44384;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44186;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44375;nein;NA;;nein;;nein;
Mecklenburg-Vorpommern;Hochschule Stralsund;öffentlich-rechtlich;Stralsund;Hochschule Stralsund;NA;https://ror.org/04g99jx54;grid.454249.a;Q1391231;Hochschule;www.hochschule-stralsund.de/;Hochschule Stralsund;Stralsund;http://www.gerit.org/de/institutiondetail/10386;www.hochschule-stralsund.de/;Stralsund University of Applied Sciences;grid.454249.a;NA;Zur Schwedenschanze;15;NA;18435;Stralsund;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44384;NA;NA;44384;NA;NA;44384;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44186;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44375;nein;NA;;nein;;nein;
Mecklenburg-Vorpommern;Hochschule Wismar;öffentlich-rechtlich;Wismar;Hochschule Wismar;NA;https://ror.org/00s1ckt27;grid.424707.2;Q883036;Hochschule;www.hs-wismar.de/;Hochschule Wismar, University of Applied Sciences: Technology, Business and Design;Wismar;http://www.gerit.org/de/institutiondetail/10347;www.hs-wismar.de;Hochschule Wismar, University of Applied Sciences, Technology, Business and Design;grid.424707.2;NA;Philipp-Müller-Straße;14;NA;23966;Wismar;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44384;NA;NA;44384;NA;NA;44384;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44186;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44375;nein;NA;;nein;;nein;
Niedersachsen;Hochschule Hannover;öffentlich-rechtlich;Hannover;Hochschule Hannover;NA;https://ror.org/03m2kj587;grid.461671.3;Q224514;Hochschule;www.hs-hannover.de/;Hochschule Hannover;Hannover;http://www.gerit.org/de/institutiondetail/10252;www.hs-hannover.de;University of Applied Sciences and Arts in Hanover;grid.461671.3;NA;Expo Plaza;4;NA;30539;Hannover;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;www.hs-hannover.de/ueber-uns/organisation/bibliothek/services/publizieren-an-der-hsh/;44186;NA;NA;44186;Recherche fehlt;NA;44186;open-access[at]hs-hannover[?dot]de;ja;43691;www.hs-hannover.de/fileadmin/HsH/Hochschule_Hannover/Forschung/Forschung/06_Unterstuetzung_und_Informationen/Forschungsstrategie_und_Leitlinien/OpenAccessPolicy_final.pdf;;NA;NA;;;ja;NA;ja;www.hs-hannover.de/ueber-uns/organisation/bibliothek/services/publizieren-an-der-hsh/;nein;NA;44186;www.repo.uni-hannover.de/;nein;NA;44360;nein;NA;44360;Recherche fehlt;ja;42072;;nein;NA;;nein;;nein;
Niedersachsen;Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth;öffentlich-rechtlich;Wilhelmshaven;NA;NA;https://ror.org/02vvvm705;grid.449343.d;Q982400;Hochschule;www.jade-hs.de;Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth;Wilhelmshaven;http://www.gerit.org/de/institutiondetail/10533;www.jade-hs.de;Jade University of Applied Sciences;grid.449343.d;NA;Friedrich-Paffrath-Straße;101;NA;26389;Wilhelmshaven;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;www.jade-hs.de/unsere-hochschule/organisation/zentrale-bereiche/hochschulbibliothek/services/forschen-und-publizieren/;44186;Walburgis Fehners ;https://www.jade-hs.de/unsere-hochschule/organisation/zentrale-bereiche/hochschulbibliothek/services/forschen-und-publizieren/;44365;Walburgis Fehners ;https://www.jade-hs.de/unsere-hochschule/organisation/zentrale-bereiche/hochschulbibliothek/services/forschen-und-publizieren/;44365;ausleihe-whv[at]jade-hs[?dot]de;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44186;opus.hs-osnabrueck.de/home;nein;NA;44360;nein;NA;44360;nein;ja;43818;;nein;NA;;nein;;nein;
Niedersachsen;Leibniz-Akademie e. V.;NA;Hannover;NA;NA;NA;NA;NA;Hochschule;leibniz-akademie.de/index.php?id=155;Leibniz-Akademie e. V.;Hannover;http://www.gerit.org/de/institutiondetail/458755175;leibniz-akademie.de/index.php?id=155;NA;NA;NA;Expo Plaza;11;NA;30539;Hannover;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;SRH Hochschule für Logistik und Wirtschaft Hamm;privat, staatlich anerkannt;Hamm;NA;NA;https://ror.org/01k6xby62;grid.466367.6;NA;Hochschule;www.fh-hamm.de;SRH Hochschule für Logistik und Wirtschaft Hamm;Hamm;http://www.gerit.org/de/institutiondetail/198618234;www.fh-hamm.de;SRH University of Applied Sciences for Logistics and Business, Hamm;NA;NA;Platz der Deutschen Einheit;1;NA;59065;Hamm;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Fachhochschule für Interkulturelle Theologie (FIT) Hermannsburg;privat, staatlich anerkannt;Hermannsburg;NA;NA;NA;NA;Q1391271;Hochschule;www.fh-hermannsburg.de/;Fachhochschule für Interkulturelle Theologie (FIT) Hermannsburg;Hermannsburg;http://www.gerit.org/de/institutiondetail/257864502;www.fh-hermannsburg.de/;University of Intercultural Theology (FIT) Hermannsburg;NA;NA;Missionsstraße;44319;NA;29320;Hermannsburg;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Fachhochschule für die Wirtschaft Hannover (FHDW);privat, staatlich anerkannt;Hannover;NA;NA;https://ror.org/03z6vda50;grid.500243.0;Q1391282;Hochschule;www.fhdw-hannover.de;Fachhochschule für die Wirtschaft Hannover (FHDW);Hannover;http://www.gerit.org/de/institutiondetail/220269952;www.fhdw-hannover.de;University of Applied Sciences in Hannover (FHDW);grid.500243.0;NA;Freundallee;15;NA;30173;Hannover;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Hochschule für angewandte Wissenschaft und Kunst Hildesheim/Holzminden/Göttingen;öffentlich-rechtlich;Hildesheim;NA;NA;https://ror.org/00f5q5839;grid.461644.5;Q1562772;Hochschule;www.hawk.de/de;Hochschule für angewandte Wissenschaft und Kunst Hildesheim/Holzminden/Göttingen;Hildesheim;http://www.gerit.org/de/institutiondetail/10253;www.hawk.de/de;University of Applied Sciences and Arts Hildesheim/Holzminden/Göttingen;grid.461644.5;NA;Hohnsen;4;NA;31134;Hildesheim;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Hochschule Hildesheim/Holzminden/Göttingen (HAWK);NA;Hildesheim;Hochschule Hildesheim/Holzminden/Göttingen (HAWK);NA;https://ror.org/00f5q5839;grid.461644.5;Q1562772;Hochschule;www.hawk.de/de;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;www.hawk.de/de/hochschule/organisation-und-personen/zentrale-einrichtungen/zentrum-fuer-information-medien-und-technologie/bibliothek/openaccess;44186;NA;NA;44186;Recherche fehlt;www.hawk.de/de/hochschule/organisation-und-personen/zentrale-einrichtungen/zentrum-fuer-information-medien-und-technologie/bibliothek/openaccess;44186;Kontakformular;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44186;NA;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Hochschule für Bildende Künste Braunschweig;öffentlich-rechtlich;Braunschweig;NA;NA;https://ror.org/03aft2f80;grid.461648.9;Q879216;Hochschule;www.hbk-bs.de;Hochschule für Bildende Künste Braunschweig;Braunschweig;http://www.gerit.org/de/institutiondetail/10251;www.hbk-bs.de;Braunschweig University of Art;grid.461648.9;NA;Johannes-Selenka-Platz;1;NA;38118;Braunschweig;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Musik/Kunst-HS;NA;www.hbk-bs.de/einrichtungen/bibliothek/online-publizieren/;44186;NA;NA;44186;Recherche fehlt;www.hbk-bs.de/einrichtungen/bibliothek/online-publizieren/;44186;f[?dot]stiller[at]hbk-bs[?dot]de;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44186;opus.hbk-bs.de/home;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Hochschule für Künste im Sozialen (HKS);privat, staatlich anerkannt;Ottersberg;NA;NA;https://ror.org/00xnq7h44;grid.462297.c;Q1391213;Hochschule;www.hks-ottersberg.de;Hochschule für Künste im Sozialen (HKS);Ottersberg;http://www.gerit.org/de/institutiondetail/13096;www.hks-ottersberg.de;Ottersberg College;NA;NA;Am Wiestebruch;68;NA;28870;Ottersberg;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Hochschule für Musik, Theater und Medien Hannover;öffentlich-rechtlich;Hannover;Hochschule für Musik, Theater und Medien Hannover;NA;https://ror.org/00x67m532;grid.460113.1;Q455331;Hochschule;www.hmtm-hannover.de/;Hochschule für Musik, Theater und Medien Hannover;Hannover;http://www.gerit.org/de/institutiondetail/10246;www.hmtm-hannover.de/;Hanover College of Music and Drama;grid.460113.1;NA;Emmichplatz;1;NA;30175;Hannover;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Musik/Kunst-HS;NA;www.hmtm-hannover.de/de/studium/hochschulbibliothek/open-access/;44186;NA;NA;44186;Recherche fehlt;www.hmtm-hannover.de/de/studium/hochschulbibliothek/open-access/;44186;wiebke[?dot]fleck[at]hmtm-hannover[?dot]de;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44186;NA;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Norddeutsche Hochschule für Rechtspflege in Hildesheim;öffentlich-rechtlich;Hildesheim;Norddeutsche Hochschule für Rechtspflege in Hildesheim;NA;https://ror.org/02743t710;grid.466278.9;Q1997776;Hochschule;www.hr-nord.niedersachsen.de/index.php?id=49;Norddeutsche Hochschule für Rechtspflege (HR Nord);Hildesheim;http://www.gerit.org/de/institutiondetail/210895204;www.fhr-nord.niedersachsen.de;North German University of Applied Sciences for Administration of Justice;grid.466278.9;NA;Godehardsplatz;6;NA;31134;Hildesheim;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44193;NA;NA;44193;Recherche fehlt;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Hochschule Emden/Leer;öffentlich-rechtlich;Emden;Hochschule Emden/Leer;NA;https://ror.org/01bc76c69;grid.454316.1;Q1622096;Hochschule;www.hs-emden-leer.de/;Hochschule Emden/Leer;Emden;http://www.gerit.org/de/institutiondetail/980710;www.hs-emden-leer.de/;University of Applied Sciences Emden/Leer;NA;NA;Constantiaplatz;4;NA;26723;Emden;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;www.hs-emden-leer.de/hochschule/organisation/einrichtungen/campusdidaktik/informationen-zum-lehren-lernen?get=params&cHash=6ccd88516cebe42e8b48c40e1d66a161;44186;NA;NA;44186;Recherche fehlt;NA;44186;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44186;opus.hs-emden-leer.de/home;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Hochschule Osnabrück;öffentlich-rechtlich;Osnabrück;Hochschule Osnabrück;NA;https://ror.org/059vymd37;grid.434095.f;Q1622135;Hochschule;www.hs-osnabrueck.de/;Hochschule Osnabrück;Osnabrück;http://www.gerit.org/de/institutiondetail/10255;www.hs-osnabrueck.de;Osnabrück University of Applied Sciences;grid.434095.f;NA;Albrechtstraße;30;NA;49076;Osnabrück;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;www.ub.uni-osnabrueck.de/publizieren_archivieren/open_access.html;44186;NA;NA;44186;Recherche fehlt;NA;44186;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44186;opus.hs-osnabrueck.de/home;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Hochschule 21 Buxtehude;privat, staatlich anerkannt;Buxtehude;NA;NA;https://ror.org/00xdvw685;grid.466336.2;Q1622069;Hochschule;www.hs21.de/startseite/;Hochschule 21 Buxtehude;Buxtehude;http://www.gerit.org/de/institutiondetail/198800578;www.hs21.de/startseite/;University 21 Buxtehude;grid.466336.2;NA;Harburger Straße;6;NA;21614;Buxtehude;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Hochschule Weserbergland;privat, staatlich anerkannt;Hameln;NA;NA;https://ror.org/0367m1n91;grid.466364.5;Q1400766;Hochschule;www.hsw-hameln.de/;Hochschule Weserbergland;Hameln;http://www.gerit.org/de/institutiondetail/195374963;www.hsw-hameln.de/;University of Applied Sciences Weserbergland (HSW);grid.466364.5;NA;Am Stockhof;2;NA;31785;Hameln;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Leibniz-Fachhochschule;privat, staatlich anerkannt;Hannover;NA;NA;https://ror.org/03eqwj662;grid.466454.1;Q30263706;Hochschule;www.leibniz-fh.de;Leibniz-Fachhochschule;Hannover;http://www.gerit.org/de/institutiondetail/233118106;www.leibniz-fh.de;Leibniz University of Applied Sciences Hannover;grid.466454.1;NA;Expo Plaza;11;NA;30539;Hannover;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Kommunale Hochschule für Verwaltung in Niedersachsen (HSVN);öffentlich-rechtlich;Hannover;NA;NA;NA;NA;NA;Hochschule;www.nsi-hsvn.de/linkit.php?menuid=73&topmenu=73;Kommunale Hochschule für Verwaltung in Niedersachsen (HSVN);Hannover;http://www.gerit.org/de/institutiondetail/210904013;www.nsi-hsvn.de/linkit.php?menuid=73&topmenu=73;Communal University of Applied Sciences for Administration in Lower Saxony;NA;NA;Wielandstraße;8;NA;30169;Hannover;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Niedersachsen;Ostfalia Hochschule für angewandte Wissenschaften;öffentlich-rechtlich;Wolfenbüttel;Hochschule Ostfalia;NA;https://ror.org/01bk10867;grid.461772.1;Q2035460;Hochschule;www.ostfalia.de/cms/de;Ostfalia Hochschule für angewandte Wissenschaften;Wolfenbüttel;http://www.gerit.org/de/institutiondetail/10254;www.ostfalia.de/cms/de;Ostfalia University of Applied Sciences;grid.461772.1;NA;Salzdahlumer Straße;46/48;NA;38302;Wolfenbüttel;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;www.ostfalia.de/cms/de/bib/publizieren/open-access/;44368;NA;NA;44368;Julia Wiesner;https://www.ostfalia.de/cms/de/bib/publizieren/OPUS/;44368;opus[at]ostfalia[dot]de;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;Recherche fehlt;opus.ostfalia.de/home;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
